Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rearview,Distracted Behavior,0:07:24,0:07:46,Class 14,None
,Rearview,Distracted Behavior,0:08:01,0:08:18,Class 3,None
Rearview_User_id_57207_3,Rearview,Distracted Behavior,0:00:08,0:00:28,Class 12,Hat
,Rearview,Distracted Behavior,0:00:42,0:00:58,Class 5,Hat
,Rearview,Distracted Behavior,0:01:12,0:01:23,Class 7,Hat
,Rearview,Distracted Behavior,0:01:38,0:01:56,Class 0,Hat
,Rearview,Distracted Behavior,0:02:11,0:02:23,Class 9,Hat
,Rearview,Distracted Behavior,0:02:34,0:02:52,Class 2,Hat
,Rearview,Distracted Behavior,0:03:05,0:03:13,Class 10,Hat
,Rearview,Distracted Behavior,0:03:27,0:03:42,Class 4,Hat
,Rearview,Distracted Behavior,0:03:50,0:04:10,Class 6,Hat
,Rearview,Distracted Behavior,0:04:33,0:04:57,Class 11,Hat
,Rearview,Distracted Behavior,0:05:09,0:05:16,Class 13,Hat
,Rearview,Distracted Behavior,0:05:18,0:05:24,Class 13,Hat
,Rearview,Distracted Behavior,0:05:45,0:06:07,Class 8,Hat
,Rearview,Distracted Behavior,0:06:21,0:06:24,Class 1,Hat
,Rearview,Distracted Behavior,0:06:25,0:06:28,Class 1,Hat
,Rearview,Distracted Behavior,0:06:33,0:06:36,Class 1,Hat
,Rearview,Distracted Behavior,0:06:51,0:07:10,Class 15,Hat
,Rearview,Distracted Behavior,0:07:23,0:07:47,Class 14,Hat
,Rearview,Distracted Behavior,0:08:00,0:08:18,Class 3,Hat
Right_side_window_User_id_57207_1,Rightside Window,Distracted Behavior,0:00:09,0:00:28,Class 12,None
,Rightside Window,Distracted Behavior,0:00:42,0:00:57,Class 5,None
,Rightside Window,Distracted Behavior,0:01:12,0:01:22,Class 7,None
,Rightside Window,Distracted Behavior,0:01:38,0:01:56,Class 0,None
,Rightside Window,Distracted Behavior,0:02:10,0:02:20,Class 9,None
,Rightside Window,Distracted Behavior,0:02:34,0:02:51,Class 2,None
,Rightside Window,Distracted Behavior,0:03:05,0:03:13,Class 10,None
,Rightside Window,Distracted Behavior,0:03:25,0:03:38,Class 4,None
,Rightside Window,Distracted Behavior,0:03:54,0:04:08,Class 6,None
,Rightside Window,Distracted Behavior,0:04:33,0:04:57,Class 11,None
,Rightside Window,Distracted Behavior,0:05:09,0:05:17,Class 13,None
,Rightside Window,Distracted Behavior,0:05:20,0:05:30,Class 13,None
,Rightside Window,Distracted Behavior,0:05:46,0:06:00,Class 8,None
,Rightside Window,Distracted Behavior,0:06:24,0:06:36,Class 1,None
,Rightside Window,Distracted Behavior,0:06:51,0:07:10,Class 15,None
,Rightside Window,Distracted Behavior,0:07:24,0:07:46,Class 14,None
,Rightside Window,Distracted Behavior,0:08:01,0:08:18,Class 3,None
Right_side_window_User_id_57207_3,Rightside Window,Distracted Behavior,0:00:08,0:00:28,Class 12,Hat
,Rightside Window,Distracted Behavior,0:00:42,0:00:58,Class 5,Hat
,Rightside Window,Distracted Behavior,0:01:12,0:01:23,Class 7,Hat
,Rightside Window,Distracted Behavior,0:01:38,0:01:56,Class 0,Hat
,Rightside Window,Distracted Behavior,0:02:11,0:02:23,Class 9,Hat
,Rightside Window,Distracted Behavior,0:02:34,0:02:52,Class 2,Hat
,Rightside Window,Distracted Behavior,0:03:05,0:03:13,Class 10,Hat
,Rightside Window,Distracted Behavior,0:03:27,0:03:42,Class 4,Hat
,Rightside Window,Distracted Behavior,0:03:50,0:04:10,Class 6,Hat
,Rightside Window,Distracted Behavior,0:04:33,0:04:57,Class 11,Hat
,Rightside Window,Distracted Behavior,0:05:09,0:05:16,Class 13,Hat
,Rightside Window,Distracted Behavior,0:05:18,0:05:24,Class 13,Hat
,Rightside Window,Distracted Behavior,0:05:45,0:06:07,Class 8,Hat
,Rightside Window,Distracted Behavior,0:06:21,0:06:24,Class 1,Hat
,Rightside Window,Distracted Behavior,0:06:25,0:06:28,Class 1,Hat
,Rightside Window,Distracted Behavior,0:06:33,0:06:36,Class 1,Hat
,Rightside Window,Distracted Behavior,0:06:51,0:07:10,Class 15,Hat
,Rightside Window,Distracted Behavior,0:07:23,0:07:47,Class 14,Hat
,Rightside Window,Distracted Behavior,0:08:00,0:08:18,Class 3,Hat
