Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rearview,Distracted Behavior,0:01:38,0:01:42,Class 7,Hat
,Rearview,Distracted Behavior,0:07:14,0:07:29,Class 11,Hat
,Rearview,Distracted Behavior,0:03:32,0:03:47,Class 15,Hat
,Rearview,Distracted Behavior,0:06:29,0:06:49,Class 14,Hat
Right_side_window_User_id_28557_5,Rightside Window,Distracted Behavior,0:07:47,0:07:52,Class 8,None
,Rightside Window,Distracted Behavior,0:06:00,0:06:16,Class 12,None
,Rightside Window,Distracted Behavior,0:00:33,0:00:48,Class 6,None
,Rightside Window,Distracted Behavior,0:04:37,0:04:47,Class 5,None
,Rightside Window,Distracted Behavior,0:01:06,0:01:24,Class 0,None
,Rightside Window,Distracted Behavior,0:02:40,0:02:45,Class 1,None
,Rightside Window,Distracted Behavior,0:01:59,0:02:06,Class 13,None
,Rightside Window,Distracted Behavior,0:00:07,0:00:11,Class 10,None
,Rightside Window,Distracted Behavior,0:05:05,0:05:10,Class 9,None
,Rightside Window,Distracted Behavior,0:03:09,0:03:28,Class 4,None
,Rightside Window,Distracted Behavior,0:05:28,0:05:43,Class 2,None
,Rightside Window,Distracted Behavior,0:04:08,0:04:21,Class 3,None
,Rightside Window,Distracted Behavior,0:01:38,0:01:41,Class 7,None
,Rightside Window,Distracted Behavior,0:07:13,0:07:27,Class 11,None
,Rightside Window,Distracted Behavior,0:03:33,0:03:48,Class 15,None
,Rightside Window,Distracted Behavior,0:06:30,0:06:49,Class 14,None
Right_side_window_User_id_28557_7,Rightside Window,Distracted Behavior,0:07:45,0:07:50,Class 8,Hat
,Rightside Window,Distracted Behavior,0:05:59,0:06:16,Class 12,Hat
,Rightside Window,Distracted Behavior,0:00:33,0:00:41,Class 6,Hat
,Rightside Window,Distracted Behavior,0:04:35,0:04:44,Class 5,Hat
,Rightside Window,Distracted Behavior,0:01:05,0:01:24,Class 0,Hat
,Rightside Window,Distracted Behavior,0:02:40,0:02:43,Class 1,Hat
,Rightside Window,Distracted Behavior,0:01:58,0:02:04,Class 13,Hat
,Rightside Window,Distracted Behavior,0:00:09,0:00:12,Class 10,Hat
,Rightside Window,Distracted Behavior,0:05:04,0:05:07,Class 9,Hat
,Rightside Window,Distracted Behavior,0:03:08,0:03:29,Class 4,Hat
,Rightside Window,Distracted Behavior,0:05:27,0:05:43,Class 2,Hat
,Rightside Window,Distracted Behavior,0:04:10,0:04:18,Class 3,Hat
,Rightside Window,Distracted Behavior,0:01:38,0:01:42,Class 7,Hat
,Rightside Window,Distracted Behavior,0:07:14,0:07:29,Class 11,Hat
,Rightside Window,Distracted Behavior,0:03:32,0:03:47,Class 15,Hat
,Rightside Window,Distracted Behavior,0:06:29,0:06:49,Class 14,Hat
