Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rearview,Distracted Behavior,0:05:53,0:06:06,Class 6,None
,Rearview,Distracted Behavior,0:06:20,0:06:30,Class 5,None
,Rearview,Distracted Behavior,0:06:53,0:07:03,Class 14,None
,Rearview,Distracted Behavior,0:07:32,0:07:46,Class 12,None
,Rearview,Distracted Behavior,0:08:10,0:08:15,Class 8,None
,Rearview,Distracted Behavior,0:08:50,0:08:55,Class 3,None
,Rearview,Distracted Behavior,0:09:06,0:09:13,Class 2,None
Rearview_User_id_63513_7,Rearview,Distracted Behavior,0:00:12,0:00:15,Class 4,Sunglasses
,Rearview,Distracted Behavior,0:00:42,0:00:46,Class 10,Sunglasses
,Rearview,Distracted Behavior,0:01:06,0:01:26,Class 15,Sunglasses
,Rearview,Distracted Behavior,0:01:45,0:01:48,Class 1,Sunglasses
,Rearview,Distracted Behavior,0:02:18,0:02:27,Class 3,Sunglasses
,Rearview,Distracted Behavior,0:02:48,0:02:54,Class 7,Sunglasses
,Rearview,Distracted Behavior,0:03:09,0:03:14,Class 13,Sunglasses
,Rearview,Distracted Behavior,0:03:55,0:04:02,Class 11,Sunglasses
,Rearview,Distracted Behavior,0:04:22,0:04:25,Class 9,Sunglasses
,Rearview,Distracted Behavior,0:04:48,0:05:05,Class 0,Sunglasses
,Rearview,Distracted Behavior,0:05:25,0:05:34,Class 2,Sunglasses
,Rearview,Distracted Behavior,0:05:53,0:06:01,Class 6,Sunglasses
,Rearview,Distracted Behavior,0:06:20,0:06:26,Class 5,Sunglasses
,Rearview,Distracted Behavior,0:06:51,0:06:58,Class 14,Sunglasses
,Rearview,Distracted Behavior,0:07:32,0:07:41,Class 12,Sunglasses
,Rearview,Distracted Behavior,0:08:09,0:08:18,Class 8,Sunglasses
Right_side_window_User_id_63513_5,Rightside Window,Distracted Behavior,0:00:09,0:00:12,Class 4,None
,Rightside Window,Distracted Behavior,0:00:41,0:00:46,Class 10,None
,Rightside Window,Distracted Behavior,0:01:05,0:01:26,Class 15,None
,Rightside Window,Distracted Behavior,0:01:50,0:02:00,Class 1,None
,Rightside Window,Distracted Behavior,0:02:49,0:02:54,Class 7,None
,Rightside Window,Distracted Behavior,0:03:08,0:03:13,Class 13,None
,Rightside Window,Distracted Behavior,0:03:55,0:04:05,Class 11,None
,Rightside Window,Distracted Behavior,0:04:23,0:04:26,Class 9,None
,Rightside Window,Distracted Behavior,0:04:49,0:05:07,Class 0,None
,Rightside Window,Distracted Behavior,0:05:52,0:06:05,Class 6,None
,Rightside Window,Distracted Behavior,0:06:20,0:06:30,Class 5,None
,Rightside Window,Distracted Behavior,0:06:53,0:07:02,Class 14,None
,Rightside Window,Distracted Behavior,0:07:31,0:07:51,Class 12,None
,Rightside Window,Distracted Behavior,0:08:09,0:08:15,Class 8,None
,Rightside Window,Distracted Behavior,0:08:49,0:08:55,Class 3,None
,Rightside Window,Distracted Behavior,0:09:06,0:09:13,Class 2,None
Right_side_window_User_id_63513_7,Rightside Window,Distracted Behavior,0:00:12,0:00:15,Class 4,Sunglasses
,Rightside Window,Distracted Behavior,0:00:42,0:00:45,Class 10,Sunglasses
,Rightside Window,Distracted Behavior,0:01:06,0:01:26,Class 15,Sunglasses
,Rightside Window,Distracted Behavior,0:01:45,0:01:48,Class 1,Sunglasses
,Rightside Window,Distracted Behavior,0:02:18,0:02:27,Class 3,Sunglasses
,Rightside Window,Distracted Behavior,0:02:48,0:02:52,Class 7,Sunglasses
,Rightside Window,Distracted Behavior,0:03:08,0:03:13,Class 13,Sunglasses
,Rightside Window,Distracted Behavior,0:03:55,0:04:02,Class 11,Sunglasses
,Rightside Window,Distracted Behavior,0:04:22,0:04:25,Class 9,Sunglasses
,Rightside Window,Distracted Behavior,0:04:48,0:05:07,Class 0,Sunglasses
,Rightside Window,Distracted Behavior,0:05:25,0:05:33,Class 2,Sunglasses
,Rightside Window,Distracted Behavior,0:05:53,0:06:00,Class 6,Sunglasses
,Rightside Window,Distracted Behavior,0:06:20,0:06:26,Class 5,Sunglasses
,Rightside Window,Distracted Behavior,0:06:51,0:06:57,Class 14,Sunglasses
,Rightside Window,Distracted Behavior,0:07:31,0:07:40,Class 12,Sunglasses
,Rightside Window,Distracted Behavior,0:08:09,0:08:18,Class 8,Sunglasses
