Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rightside Window,Distracted Behavior,00:02:49,00:03:16,Class 14,None
,Rightside Window,Distracted Behavior,00:03:33,00:03:44,Class 2,None
,Rightside Window,Distracted Behavior,00:03:54,00:04:14,Class 13,None
,Rightside Window,Distracted Behavior,00:04:30,00:04:49,Class 15,None
,Rightside Window,Distracted Behavior,00:05:05,00:05:09,Class 9,None
,Rightside Window,Distracted Behavior,00:05:28,00:05:50,Class 4,None
,Rightside Window,Distracted Behavior,00:05:56,00:06:22,Class 6,None
,Rightside Window,Distracted Behavior,00:06:34,00:06:55,Class 12,None
,Rightside Window,Distracted Behavior,00:07:17,00:07:40,Class 11,None
,Rightside Window,Distracted Behavior,00:07:53,00:07:56,Class 10,None
,Rightside Window,Distracted Behavior,00:08:15,00:08:24,Class 8,None
Right_side_window_User_id_42711_7,Rightside Window,Distracted Behavior,00:00:14,00:00:19,Class 1,Sunglasses
,Rightside Window,Distracted Behavior,00:00:53,00:01:06,Class 3,Sunglasses
,Rightside Window,Distracted Behavior,00:01:18,00:01:31,Class 5,Sunglasses
,Rightside Window,Distracted Behavior,00:01:51,00:02:15,Class 0,Sunglasses
,Rightside Window,Distracted Behavior,00:02:30,00:02:36,Class 7,Sunglasses
,Rightside Window,Distracted Behavior,00:02:50,00:02:57,Class 14,Sunglasses
,Rightside Window,Distracted Behavior,00:03:34,00:03:44,Class 2,Sunglasses
,Rightside Window,Distracted Behavior,00:03:55,00:03:58,Class 13,Sunglasses
,Rightside Window,Distracted Behavior,00:04:30,00:04:49,Class 15,Sunglasses
,Rightside Window,Distracted Behavior,00:05:04,00:05:07,Class 9,Sunglasses
,Rightside Window,Distracted Behavior,00:05:25,00:05:30,Class 4,Sunglasses
,Rightside Window,Distracted Behavior,00:05:57,00:06:13,Class 6,Sunglasses
,Rightside Window,Distracted Behavior,00:06:34,00:06:54,Class 12,Sunglasses
,Rightside Window,Distracted Behavior,00:07:16,00:07:40,Class 11,Sunglasses
,Rightside Window,Distracted Behavior,00:07:53,00:07:58,Class 10,Sunglasses
,Rightside Window,Distracted Behavior,00:08:16,00:08:29,Class 8,Sunglasses
