Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rearview,Distracted Behavior,0:01:13,0:01:17,Class 13,Hat
,Rearview,Distracted Behavior,0:01:52,0:02:09,Class 6,Hat
,Rearview,Distracted Behavior,0:02:22,0:02:43,Class 15,Hat
,Rearview,Distracted Behavior,0:02:58,0:03:01,Class 9,Hat
,Rearview,Distracted Behavior,0:03:24,0:03:36,Class 2,Hat
,Rearview,Distracted Behavior,0:03:50,0:03:53,Class 7,Hat
,Rearview,Distracted Behavior,0:04:12,0:04:34,Class 5,Hat
,Rearview,Distracted Behavior,0:04:46,0:05:06,Class 14,Hat
,Rearview,Distracted Behavior,0:05:59,0:06:03,Class 8,Hat
,Rearview,Distracted Behavior,0:06:31,0:06:34,Class 10,Hat
,Rearview,Distracted Behavior,0:06:54,0:07:08,Class 4,Hat
,Rearview,Distracted Behavior,0:07:36,0:07:55,Class 11,Hat
,Rearview,Distracted Behavior,0:08:13,0:08:34,Class 12,Hat
,Rearview,Distracted Behavior,0:08:34,0:08:38,Class 0,Hat
Rearview_User_id_86952_9,Rearview,Distracted Behavior,0:00:12,0:00:15,Class 1,Sunglasses
,Rearview,Distracted Behavior,0:00:47,0:01:00,Class 3,Sunglasses
,Rearview,Distracted Behavior,0:01:12,0:01:15,Class 13,Sunglasses
,Rearview,Distracted Behavior,0:01:51,0:02:06,Class 6,Sunglasses
,Rearview,Distracted Behavior,0:02:38,0:02:44,Class 15,Sunglasses
,Rearview,Distracted Behavior,0:02:58,0:03:01,Class 9,Sunglasses
,Rearview,Distracted Behavior,0:03:23,0:03:36,Class 2,Sunglasses
,Rearview,Distracted Behavior,0:03:51,0:03:58,Class 7,Sunglasses
,Rearview,Distracted Behavior,0:04:12,0:04:33,Class 5,Sunglasses
,Rearview,Distracted Behavior,0:04:46,0:05:08,Class 14,Sunglasses
,Rearview,Distracted Behavior,0:05:55,0:06:00,Class 8,Sunglasses
,Rearview,Distracted Behavior,0:06:30,0:06:36,Class 10,Sunglasses
,Rearview,Distracted Behavior,0:06:52,0:07:03,Class 4,Sunglasses
,Rearview,Distracted Behavior,0:07:35,0:07:54,Class 11,Sunglasses
,Rearview,Distracted Behavior,0:08:10,0:08:35,Class 12,Sunglasses
Right_side_window_User_id_86952_11,Rightside Window,Distracted Behavior,0:00:12,0:00:15,Class 1,Hat
,Rightside Window,Distracted Behavior,0:00:46,0:01:00,Class 3,Hat
,Rightside Window,Distracted Behavior,0:01:13,0:01:17,Class 13,Hat
,Rightside Window,Distracted Behavior,0:01:52,0:02:09,Class 6,Hat
,Rightside Window,Distracted Behavior,0:02:22,0:02:43,Class 15,Hat
,Rightside Window,Distracted Behavior,0:02:58,0:03:01,Class 9,Hat
,Rightside Window,Distracted Behavior,0:03:24,0:03:36,Class 2,Hat
,Rightside Window,Distracted Behavior,0:03:50,0:03:53,Class 7,Hat
,Rightside Window,Distracted Behavior,0:04:12,0:04:34,Class 5,Hat
,Rightside Window,Distracted Behavior,0:04:46,0:05:06,Class 14,Hat
,Rightside Window,Distracted Behavior,0:05:59,0:06:03,Class 8,Hat
,Rightside Window,Distracted Behavior,0:06:31,0:06:34,Class 10,Hat
,Rightside Window,Distracted Behavior,0:06:54,0:07:08,Class 4,Hat
,Rightside Window,Distracted Behavior,0:07:36,0:07:55,Class 11,Hat
,Rightside Window,Distracted Behavior,0:08:13,0:08:34,Class 12,Hat
,Rightside Window,Distracted Behavior,0:08:34,0:08:38,Class 0,Hat
Right_side_window_User_id_86952_9,Rightside Window,Distracted Behavior,0:00:12,0:00:15,Class 1,Sunglasses
,Rightside Window,Distracted Behavior,0:00:47,0:01:00,Class 3,Sunglasses
,Rightside Window,Distracted Behavior,0:01:12,0:01:15,Class 13,Sunglasses
,Rightside Window,Distracted Behavior,0:01:51,0:02:06,Class 6,Sunglasses
,Rightside Window,Distracted Behavior,0:02:38,0:02:44,Class 15,Sunglasses
,Rightside Window,Distracted Behavior,0:02:58,0:03:01,Class 9,Sunglasses
,Rightside Window,Distracted Behavior,0:03:23,0:03:36,Class 2,Sunglasses
,Rightside Window,Distracted Behavior,0:03:51,0:03:58,Class 7,Sunglasses
,Rightside Window,Distracted Behavior,0:04:12,0:04:33,Class 5,Sunglasses
,Rightside Window,Distracted Behavior,0:04:46,0:05:08,Class 14,Sunglasses
,Rightside Window,Distracted Behavior,0:05:55,0:06:00,Class 8,Sunglasses
,Rightside Window,Distracted Behavior,0:06:30,0:06:36,Class 10,Sunglasses
,Rightside Window,Distracted Behavior,0:06:52,0:07:03,Class 4,Sunglasses
,Rightside Window,Distracted Behavior,0:07:35,0:07:54,Class 11,Sunglasses
,Rightside Window,Distracted Behavior,0:08:10,0:08:35,Class 12,Sunglasses
