Filename,Camera View,Activity Type,Start Time,End Time,Label (Primary),Appearance Block
,Rearview,Distracted Behavior,0:05:09,0:05:14,Class 2,Hat
,Rearview,Distracted Behavior,0:05:30,0:05:43,Class 12,Hat
,Rearview,Distracted Behavior,0:06:00,0:06:07,Class 13,Hat
,Rearview,Distracted Behavior,0:06:29,0:06:35,Class 14,Hat
,Rearview,Distracted Behavior,0:07:08,0:07:12,Class 1,Hat
,Rearview,Distracted Behavior,0:07:32,0:07:37,Class 9,Hat
,Rearview,Distracted Behavior,0:07:56,0:08:09,Class 5,Hat
Right_side_window_User_id_84935_5,Rightside Window,Distracted Behavior,0:00:08,0:00:28,Class 0,None
,Rightside Window,Distracted Behavior,0:00:42,0:00:49,Class 8,None
,Rightside Window,Distracted Behavior,0:01:15,0:01:37,Class 15,None
,Rightside Window,Distracted Behavior,0:01:52,0:01:57,Class 7,None
,Rightside Window,Distracted Behavior,0:02:18,0:02:31,Class 4,None
,Rightside Window,Distracted Behavior,0:02:44,0:02:48,Class 10,None
,Rightside Window,Distracted Behavior,0:03:17,0:03:29,Class 11,None
,Rightside Window,Distracted Behavior,0:03:57,0:04:04,Class 6,None
,Rightside Window,Distracted Behavior,0:04:33,0:04:44,Class 3,None
,Rightside Window,Distracted Behavior,0:05:09,0:05:13,Class 2,None
,Rightside Window,Distracted Behavior,0:05:29,0:05:42,Class 12,None
,Rightside Window,Distracted Behavior,0:06:00,0:06:08,Class 13,None
,Rightside Window,Distracted Behavior,0:06:29,0:06:35,Class 14,None
,Rightside Window,Distracted Behavior,0:07:05,0:07:08,Class 1,None
,Rightside Window,Distracted Behavior,0:07:34,0:07:38,Class 10,None
,Rightside Window,Distracted Behavior,0:07:56,0:08:06,Class 5,None
Right_side_window_User_id_84935_7,Rightside Window,Distracted Behavior,0:00:08,0:00:29,Class 0,Hat
,Rightside Window,Distracted Behavior,0:00:44,0:00:50,Class 8,Hat
,Rightside Window,Distracted Behavior,0:01:16,0:01:38,Class 15,Hat
,Rightside Window,Distracted Behavior,0:01:53,0:01:57,Class 7,Hat
,Rightside Window,Distracted Behavior,0:02:21,0:02:31,Class 4,Hat
,Rightside Window,Distracted Behavior,0:02:44,0:02:48,Class 10,Hat
,Rightside Window,Distracted Behavior,0:03:17,0:03:39,Class 11,Hat
,Rightside Window,Distracted Behavior,0:03:56,0:04:06,Class 6,Hat
,Rightside Window,Distracted Behavior,0:04:33,0:04:45,Class 3,Hat
,Rightside Window,Distracted Behavior,0:05:09,0:05:14,Class 2,Hat
,Rightside Window,Distracted Behavior,0:05:30,0:05:43,Class 12,Hat
,Rightside Window,Distracted Behavior,0:06:00,0:06:07,Class 13,Hat
,Rightside Window,Distracted Behavior,0:06:29,0:06:35,Class 14,Hat
,Rightside Window,Distracted Behavior,0:07:08,0:07:12,Class 1,Hat
,Rightside Window,Distracted Behavior,0:07:32,0:07:37,Class 9,Hat
,Rightside Window,Distracted Behavior,0:07:56,0:08:09,Class 5,Hat
